19-01-2023 19:54:41 , Actualizar
19-01-2023 19:54:41 , BeginTrans1
19-01-2023 19:54:41 , BeginTrans2
19-01-2023 19:54:41 , BeginTrans3
19-01-2023 19:54:48 , GrabarDato
19-01-2023 19:54:48 , Buscando Caja si existe
19-01-2023 19:54:48 , Leyendo Cuentas Corrientes relacionadas
19-01-2023 19:54:48 , Leyendo Stock, para actualizar la existencia
19-01-2023 19:54:48 , Salvando los datos
19-01-2023 19:54:50 , Termino GrabarDato
19-01-2023 19:54:50 , Proceso Correcto
19-01-2023 19:54:50 , Limpiar Entorno
