18-04-2023 16:05:16 , Leyendo TXT 
18-04-2023 16:06:13 , MAOPERA ya existe en base de datos
18-04-2023 16:21:50 , Leyendo TXT 
18-04-2023 16:21:59 , TXT Vacio
18-04-2023 16:43:16 , Leyendo TXT 
18-04-2023 16:44:47 , Leyendo TXT 
18-04-2023 16:51:02 , Leyendo TXT 
18-04-2023 16:52:16 , Leyendo TXT 
18-04-2023 16:54:17 , Leyendo TXT 
18-04-2023 17:37:37 , Leyendo TXT 
18-04-2023 17:40:25 , Leyendo TXT 
18-04-2023 17:41:09 , Leyendo TXT 
18-04-2023 18:15:06 , Leyendo TXT 
18-04-2023 18:16:11 , Leyendo TXT 
18-04-2023 18:17:42 , Leyendo TXT 
18-04-2023 18:19:46 , Leyendo TXT 
18-04-2023 18:20:33 , Leyendo TXT 
18-04-2023 18:27:27 , Leyendo TXT 
18-04-2023 18:30:07 , Leyendo TXT 
18-04-2023 18:33:06 , Leyendo TXT 
18-04-2023 18:35:07 , Leyendo TXT 
18-04-2023 18:39:10 , Leyendo TXT 
