id,idmaopera,idcabeza,idarticulo,codigo,nombre,cantidad,univenta,unibulto,oricod,cantorig,idoriginal,sdocant,kilos,volumen,listaprecio,precosto,precostosiva,preunita,preunitasiva,prearti,preartisiva,interno,despor,tasaiva,switch,ivauni,alcohol,perceibruto,nofactura,espromocion,iddeposito,oferfecha,oferbonif,oferbonifcant,idfrio,pesable,escambio,stock,total,idcuerfac,desctociva,desctosiva,registro,idfuerzavta,codvalido,idcabeunifica,idprodpromo,idprodregalo,cada,entrega,internofin,idctavta,uniciva,unisiva,uniciva2,unisiva2,ivauni2,idenvase,idprodgenera,hojaactual,bondigitada,cantkilos,comprome,idope,idcuerpo
0,0,0,1100000545,"376","QUESO LS EN HEBRAS X150GS",12.00,1,12,"376",0.00,1100000545,0.00,0.150,0.000,1,46.049,38.057,56.376,46.592,56.376,46.592,0.000,0.000,21.000,"",117.410," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,676.51,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,676.510,559.100,676.510,559.100,117.410,0,0,0,0,0.000,0,"00001","0000000001"
0,0,0,1100000439,"448","LECHE LS ENT FORT ACD SACH  X1L",32.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,23.691,19.579,28.902,23.886,28.902,23.886,0.000,0.000,21.000,"",160.510," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,924.86,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,924.860,764.350,924.860,764.350,160.510,1100000428,0,0,0,0.000,0,"00001","0000000002"
0,0,0,1100001344,"491","LECHE LS ULT DESC FORT VIT X1L",32.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,23.691,19.579,28.902,23.886,28.902,23.886,0.000,0.000,21.000,"",160.510," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,924.86,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,924.860,764.350,924.860,764.350,160.510,1100000428,0,0,0,0.000,0,"00001","0000000003"
0,0,0,1100000632,"237","SALCHICHA GJA IRIS JUNIORS X6UNID",48.00,1,50,"237",0.00,1100000632,0.00,0.120,0.000,1,18.886,15.608,23.111,19.100,23.111,19.100,0.000,0.000,21.000,"",192.530," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,1109.33,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,1109.330,916.800,1109.330,916.800,192.530,1100001535,0,0,0,0.000,0,"00001","0000000004"
0,0,0,1100000632,"237","SALCHICHA GJA IRIS JUNIORS X6UNID",24.00,1,50,"237",0.00,1100000632,0.00,0.120,0.000,1,18.886,15.608,23.111,19.100,23.111,19.100,0.000,0.000,21.000,"",96.260," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,554.66,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,554.660,458.400,554.660,458.400,96.260,1100001535,0,0,0,0.000,0,"00001","0000000005"
0,0,0,1100000501,"6508","YOGURISIMO FORT/HIER SACHET X1KG",16.00,1,16,"6508",0.00,1100000501,0.00,1.000,0.000,1,25.485,21.062,31.736,26.228,31.736,26.228,0.000,0.000,21.000,"",88.130," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,507.78,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,507.780,419.650,507.780,419.650,88.130,1100000428,0,0,0,0.000,0,"00001","0000000006"
0,0,0,1100000248,"9574","ACTIMEL PACK  600GS",6.00,1,8,"9574",0.00,1100000248,0.00,0.600,0.000,1,78.378,64.775,97.605,80.665,97.605,80.665,0.000,0.000,21.000,"",101.640," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,585.63,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,585.630,483.990,585.630,483.990,101.640,0,0,0,0,0.000,0,"00001","0000000007"
0,0,0,1100001375,"170","CREMA DE LECHE LS X200CC",24.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,27.001,22.315,33.012,27.283,33.012,27.283,0.000,0.000,21.000,"",137.500," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,792.29,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,792.290,654.790,792.290,654.790,137.500,1100001534,0,0,0,0.000,0,"00001","0000000008"
0,0,0,1100000298,"472","CREMA DE LECHE LS X360CC",24.00,1,12,"472",0.00,1100000298,0.00,0.360,0.000,1,47.623,39.358,58.291,48.174,58.291,48.174,0.000,0.000,21.000,"",242.800," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,1398.98,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,1398.980,1156.180,1398.980,1156.180,242.800,1100000429,0,0,0,0.000,0,"00001","0000000009"
0,0,0,1100000384,"618","QUESO LS FINLANDIA LIGHT X200GS",3.00,1,24,"618",0.00,1100000384,0.00,0.200,0.000,1,33.392,27.597,40.882,33.787,40.882,33.787,0.000,0.000,21.000,"",21.290," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,122.65,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,122.650,101.360,122.650,101.360,21.290,1100001535,0,0,0,0.000,0,"00001","0000000010"
0,0,0,1100000366,"617","QUESO LS FINLANDIA CLASICO X200GS",3.00,1,24,"617",0.00,1100000366,0.00,0.200,0.000,1,33.392,27.597,40.882,33.787,40.882,33.787,0.000,0.000,21.000,"",21.290," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,122.65,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,122.650,101.360,122.650,101.360,21.290,1100001535,0,0,0,0.000,0,"00001","0000000011"
0,0,0,1100000863,"661","QUESO LS FINLANDIA LIGH GRUY X200GS",3.00,1,24,"661",0.00,1100000863,0.00,0.200,0.000,1,33.392,27.597,40.070,33.116,40.070,33.116,0.000,0.000,21.000,"",20.860," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,120.21,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,120.210,99.350,120.210,99.350,20.860,1100001535,0,0,0,0.000,0,"00001","0000000012"
