id,idmaopera,idcabeza,idarticulo,codigo,nombre,cantidad,univenta,unibulto,oricod,cantorig,idoriginal,sdocant,kilos,volumen,listaprecio,precosto,precostosiva,preunita,preunitasiva,prearti,preartisiva,interno,despor,tasaiva,switch,ivauni,alcohol,perceibruto,nofactura,espromocion,iddeposito,oferfecha,oferbonif,oferbonifcant,idfrio,pesable,escambio,stock,total,idcuerfac,desctociva,desctosiva,registro,idfuerzavta,codvalido,idcabeunifica,idprodpromo,idprodregalo,cada,entrega,internofin,idctavta,uniciva,unisiva,uniciva2,unisiva2,ivauni2,idenvase,idprodgenera,hojaactual,bondigitada,cantkilos,comprome,idope,idcuerpo
0,0,0,1100001375,"170","CREMA DE LECHE LS X200CC",10.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,21.644,17.888,26.463,21.870,26.463,21.870,0.000,0.000,21.000,"",45.930," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,264.63,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,264.630,218.700,264.630,218.700,45.930,1100001534,0,0,0,0.000,0,"00001","0000000001"
0,0,0,1100000087,"4848","SALCH. VIENA PALADINI X 6",6.00,1,24,"4848",0.00,1100000087,0.00,0.204,0.000,1,20.393,16.854,25.032,20.688,25.032,20.688,0.000,0.000,21.000,"",26.070," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,150.19,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,150.190,124.120,150.190,124.120,26.070,0,0,0,0,0.000,0,"00001","0000000002"
0,0,0,1100000012,"52","MANTECA LS X100GS",10.00,1,20,"52",0.00,1100000012,0.00,0.100,0.000,1,18.944,15.656,23.158,19.139,23.158,19.139,0.000,0.000,21.000,"",40.190," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,231.58,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,231.580,191.390,231.580,191.390,40.190,0,0,0,0,0.000,0,"00001","0000000003"
0,0,0,1100000140,"328","QUESO LS RALLADO X40GS",10.00,1,90,"328",0.00,1100000140,0.00,0.040,0.000,1,13.943,11.523,17.021,14.067,17.021,14.067,0.000,0.000,21.000,"",29.540," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,170.21,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,170.210,140.670,170.210,140.670,29.540,1100001535,0,0,0,0.000,0,"00001","0000000004"
0,0,0,1100000549,"406","DCE LS DE LECHE COLONIAL X400G",2.00,1,12,"406",0.00,1100000549,0.00,0.400,0.000,1,29.335,24.244,35.922,29.688,35.922,29.688,0.000,0.000,21.000,"",12.470," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.84,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.840,59.370,71.840,59.370,12.470,1100000429,0,0,0,0.000,0,"00001","0000000005"
0,0,0,1100000832,"446","DCE LS DE LECHE CLASICO X400GS",2.00,1,12,"446",0.00,1100000832,0.00,0.400,0.400,1,25.507,21.080,31.119,25.718,31.119,25.718,0.000,0.000,21.000,"",10.800," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,62.24,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,62.240,51.440,62.240,51.440,10.800,1100000429,0,0,0,0.000,0,"00001","0000000006"
0,0,0,1100000800,"219","QUESO LS RALLADO X80GS",3.00,1,112,"219",0.00,1100000800,0.00,0.080,0.000,1,26.656,22.030,32.520,26.876,32.520,26.876,0.000,0.000,21.000,"",16.930," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,97.56,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,97.560,80.630,97.560,80.630,16.930,1100001535,0,0,0,0.000,0,"00001","0000000007"
0,0,0,1100000608,"160","QUESO LS CREMON HORMA X3KG",1.00,1,6,"160",0.00,1100000608,0.00,3.250,0.000,1,145.964,120.631,178.076,147.170,178.076,147.170,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00001","0000000008"
0,0,0,1100000439,"448","LECHE LS ENT FORT ACD SACH  X1L",6.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,17.735,14.657,21.637,17.882,21.637,17.882,0.000,0.000,21.000,"",22.530," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,129.82,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,129.820,107.290,129.820,107.290,22.530,1100000428,0,0,0,0.000,0,"00002","0000000009"
0,0,0,1100001344,"491","LECHE LS ULT DESC FORT VIT X1L",3.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,17.735,14.657,21.637,17.882,21.637,17.882,0.000,0.000,21.000,"",11.270," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,64.91,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,64.910,53.640,64.910,53.640,11.270,1100000428,0,0,0,0.000,0,"00002","0000000010"
0,0,0,1100001385,"9656","YOGURISIMO TETRABRICK 1KG",2.00,1,16,"9656",0.00,1100001385,0.00,1.000,0.000,1,29.191,24.125,36.344,30.036,36.344,30.036,0.000,0.000,21.000,"",12.620," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,72.69,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,72.690,60.070,72.690,60.070,12.620,1100000428,0,0,0,0.000,0,"00002","0000000011"
0,0,0,1100000026,"6130","YOGURISIMO C/CEREALES X 166GRS",4.00,1,20,"6130",0.00,1100000026,0.00,0.166,0.000,1,20.389,16.850,25.379,20.974,25.379,20.974,0.000,0.000,21.000,"",17.620," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,101.52,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,101.520,83.900,101.520,83.900,17.620,1100000429,0,0,0,0.000,0,"00002","0000000012"
