id,idmaopera,idcabeza,idarticulo,codigo,nombre,cantidad,univenta,unibulto,oricod,cantorig,idoriginal,sdocant,kilos,volumen,listaprecio,precosto,precostosiva,preunita,preunitasiva,prearti,preartisiva,interno,despor,tasaiva,switch,ivauni,alcohol,perceibruto,nofactura,espromocion,iddeposito,oferfecha,oferbonif,oferbonifcant,idfrio,pesable,escambio,stock,total,idcuerfac,desctociva,desctosiva,registro,idfuerzavta,codvalido,idcabeunifica,idprodpromo,idprodregalo,cada,entrega,internofin,idctavta,uniciva,unisiva,uniciva2,unisiva2,ivauni2,idenvase,idprodgenera,hojaactual,bondigitada,cantkilos,comprome,idope,idcuerpo
0,0,0,1100000140,"328","RALLADO L.S. SACHET 40 GRS.",20.00,1,90,"328",0.00,1100000140,0.00,0.040,0.000,1,11.230,9.281,13.709,11.330,13.709,11.330,0.000,0.000,21.000,"",47.580," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,274.18,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,274.180,226.600,274.180,226.600,47.580,1100000429,0,0,0,0.000,0,"00001","0000000001"
0,0,0,1100000439,"448","LECHE LS ENT.FORT.ACD SACH  1L",6.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",18.550," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,106.88,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,106.880,88.330,106.880,88.330,18.550,1100000428,0,0,0,0.000,0,"00001","0000000002"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",4.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",21.470," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,123.69,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,123.690,102.220,123.690,102.220,21.470,1100000428,0,0,0,0.000,0,"00001","0000000003"
0,0,0,1100001301,"9011","YOGURISIMO CRUNCH C/CONF 170GS",4.00,1,20,"9011",0.00,1100001301,0.00,0.170,0.000,1,14.654,12.111,18.244,15.078,18.244,15.078,0.000,0.000,21.000,"",12.670," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,72.98,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,72.980,60.310,72.980,60.310,12.670,1100000429,0,0,0,0.000,0,"00001","0000000004"
0,0,0,1100000608,"160","QUESO LS CREMON D/CREM H. 3KGS",1.00,1,6,"160",0.00,1100000608,0.00,3.250,0.000,1,104.225,86.136,127.154,105.086,127.154,105.086,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00002","0000000005"
0,0,0,1100001375,"170","CREMA LS UAT POTE 200 CC",6.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,17.059,14.098,20.856,17.236,20.856,17.236,0.000,0.000,21.000,"",21.720," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,125.14,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,125.140,103.420,125.140,103.420,21.720,1100000429,0,0,0,0.000,0,"00002","0000000006"
0,0,0,1100000800,"219","QUESO LS RALLADO BOLSA 80 GRS.",4.00,1,112,"219",0.00,1100000800,0.00,0.800,0.000,1,19.542,16.150,23.839,19.702,23.839,19.702,0.000,0.000,21.000,"",16.550," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,95.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,95.360,78.810,95.360,78.810,16.550,1100000429,0,0,0,0.000,0,"00002","0000000007"
0,0,0,1100000632,"237","SALCHICHAS G.I. JUNIORS X 6 UN",12.00,1,50,"237",0.00,1100000632,0.00,0.120,0.000,1,14.599,12.065,17.864,14.764,17.864,14.764,0.000,0.000,21.000,"",37.200," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,214.37,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,214.370,177.170,214.370,177.170,37.200,1100000429,0,0,0,0.000,0,"00002","0000000008"
0,0,0,1100000140,"328","RALLADO L.S. SACHET 40 GRS.",20.00,1,90,"328",0.00,1100000140,0.00,0.040,0.000,1,11.230,9.281,13.709,11.330,13.709,11.330,0.000,0.000,21.000,"",47.580," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,274.18,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,274.180,226.600,274.180,226.600,47.580,1100000429,0,0,0,0.000,0,"00002","0000000009"
0,0,0,1100000439,"448","LECHE LS ENT.FORT.ACD SACH  1L",32.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",98.930," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,570.05,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,570.050,471.120,570.050,471.120,98.930,1100000428,0,0,0,0.000,0,"00002","0000000010"
0,0,0,1100001344,"491","LECHE LS  ULTRA DESC FORT VIT SAC X 1L",6.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,14.601,12.067,17.814,14.722,17.814,14.722,0.000,0.000,21.000,"",18.550," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,106.88,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,106.880,88.330,106.880,88.330,18.550,1100000428,0,0,0,0.000,0,"00002","0000000011"
0,0,0,1100001101,"1202","QUESO CREMA CASAMCREM ENT P.300GS",2.00,1,12,"1202",0.00,1100001101,0.00,0.300,0.000,1,28.660,23.686,35.682,29.489,35.682,29.489,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00002","0000000012"
0,0,0,1100001103,"1203","QUESO CREMA CASAMCREM LIGHT 300GS",2.00,1,12,"1203",0.00,1100001103,0.00,0.300,0.000,1,28.660,23.686,35.682,29.489,35.682,29.489,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00002","0000000013"
0,0,0,1100000211,"1257","ARROZ 53 LARGO FINO  5 X 1KGS.",5.00,1,5,"1257",0.00,1100000211,0.00,1.000,0.000,1,9.587,7.923,12.179,10.065,12.179,10.065,0.000,0.000,21.000,"",10.570," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,60.90,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,60.900,50.330,60.900,50.330,10.570,0,0,0,0,0.000,0,"00002","0000000014"
0,0,0,1100000212,"1258","ARROZ 53 LGO. FINO 10 X 500KGS",10.00,1,10,"1258",0.00,1100000212,0.00,0.500,0.000,1,4.932,4.076,6.265,5.178,6.265,5.178,0.000,0.000,21.000,"",10.870," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,62.65,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,62.650,51.780,62.650,51.780,10.870,0,0,0,0,0.000,0,"00002","0000000015"
0,0,0,1100000026,"6130","YOGURISIMO C/CEREALES X 166GRS",5.00,1,20,"6130",0.00,1100000026,0.00,0.166,0.000,1,14.007,11.576,17.435,14.409,17.435,14.409,0.000,0.000,21.000,"",15.130," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,87.18,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,87.180,72.050,87.180,72.050,15.130,1100000429,0,0,0,0.000,0,"00002","0000000016"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",6.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",32.200," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,185.54,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,185.540,153.340,185.540,153.340,32.200,1100000428,0,0,0,0.000,0,"00002","0000000017"
0,0,0,1100000608,"160","QUESO LS CREMON D/CREM H. 3KGS",1.00,1,6,"160",0.00,1100000608,0.00,3.250,0.000,1,104.225,86.136,127.154,105.086,127.154,105.086,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00003","0000000018"
0,0,0,1100000740,"818","TUPPER+CASAMCREM+SOPASER",2.00,1,12,"818",0.00,1100000740,0.00,0.154,0.000,1,7.333,6.060,9.129,7.545,9.129,7.545,0.000,0.000,21.000,"",3.170," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,18.26,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,18.260,15.090,18.260,15.090,3.170,1100000429,0,0,0,0.000,0,"00003","0000000019"
0,0,0,1100000741,"828","TUPPER+CASAMCREM+SOPA SER",1.00,1,12,"828",0.00,1100000741,0.00,0.154,0.000,1,7.333,6.060,9.129,7.545,9.129,7.545,0.000,0.000,21.000,"",1.580," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,9.13,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,9.130,7.550,9.130,7.550,1.580,1100000429,0,0,0,0.000,0,"00003","0000000020"
0,0,0,1100001101,"1202","QUESO CREMA CASAMCREM ENT P.300GS",2.00,1,12,"1202",0.00,1100001101,0.00,0.300,0.000,1,28.660,23.686,35.682,29.489,35.682,29.489,0.000,0.000,21.000,"",12.380," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,71.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,71.360,58.980,71.360,58.980,12.380,1100000429,0,0,0,0.000,0,"00003","0000000021"
0,0,0,1100000554,"6423","YOGURISIMO FORT ENT SACHET 1.300KS.",3.00,1,12,"6423",0.00,1100000554,0.00,1.300,0.000,1,24.838,20.527,30.923,25.556,30.923,25.556,0.000,0.000,21.000,"",16.100," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,92.77,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,92.770,76.670,92.770,76.670,16.100,1100000428,0,0,0,0.000,0,"00003","0000000022"
0,0,0,1100000800,"219","QUESO LS RALLADO BOLSA 80 GRS.",6.00,1,112,"219",0.00,1100000800,0.00,0.800,0.000,1,19.542,16.150,23.839,19.702,23.839,19.702,0.000,0.000,21.000,"",24.820," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,143.03,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,143.030,118.210,143.030,118.210,24.820,1100000429,0,0,0,0.000,0,"00004","0000000023"
0,0,0,1100000140,"328","RALLADO L.S. SACHET 40 GRS.",10.00,1,90,"328",0.00,1100000140,0.00,0.040,0.000,1,11.230,9.281,13.709,11.330,13.709,11.330,0.000,0.000,21.000,"",23.790," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,137.09,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,137.090,113.300,137.090,113.300,23.790,1100000429,0,0,0,0.000,0,"00004","0000000024"
0,0,0,1100000549,"406","DCE L.S. COLONIAL LECHE X 400G",6.00,1,12,"406",0.00,1100000549,0.00,0.400,0.000,1,22.108,18.271,27.073,22.374,27.073,22.374,0.000,0.000,21.000,"",28.190," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,162.44,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,162.440,134.250,162.440,134.250,28.190,1100000429,0,0,0,0.000,0,"00004","0000000025"
0,0,0,1100000832,"446","DULCE DE LECHE LS  POTE 400 GS",6.00,1,12,"446",0.00,1100000832,0.00,0.400,0.400,1,18.384,15.193,22.427,18.535,22.427,18.535,0.000,0.000,21.000,"",23.350," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,134.56,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,134.560,111.210,134.560,111.210,23.350,1100000429,0,0,0,0.000,0,"00004","0000000026"
0,0,0,1100001015,"1042","DULCE DE LECHE COLONIAL X 250",6.00,1,12,"1042",0.00,1100001015,0.00,0.250,0.000,1,16.748,13.841,20.517,16.956,20.517,16.956,0.000,0.000,21.000,"",21.360," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,123.10,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,123.100,101.740,123.100,101.740,21.360,1100000429,0,0,0,0.000,0,"00004","0000000027"
0,0,0,1100000084,"4843","BONDIOLA PALADINI",1.00,1,5,"4843",0.00,1100000084,0.00,0.700,0.000,1,221.363,182.945,265.487,219.411,265.487,219.411,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00004","0000000028"
0,0,0,1100000207,"4852","PANCETA SALADA PALADINI",1.00,1,6,"4852",0.00,1100000207,0.00,1.700,0.000,1,172.794,142.805,212.350,175.496,212.350,175.496,0.000,0.000,21.000,"",0.000," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,1,0,0.00,0.00,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0,"00004","0000000029"
0,0,0,1100001375,"170","CREMA LS UAT POTE 200 CC",6.00,1,24,"170",0.00,1100001375,0.00,0.200,0.000,1,17.059,14.098,20.856,17.236,20.856,17.236,0.000,0.000,21.000,"",21.720," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,125.14,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,125.140,103.420,125.140,103.420,21.720,1100000429,0,0,0,0.000,0,"00005","0000000030"
