id,idmaopera,idcabeza,idarticulo,codigo,nombre,cantidad,univenta,unibulto,oricod,cantorig,idoriginal,sdocant,kilos,volumen,listaprecio,precosto,precostosiva,preunita,preunitasiva,prearti,preartisiva,interno,despor,tasaiva,switch,ivauni,alcohol,perceibruto,nofactura,espromocion,iddeposito,oferfecha,oferbonif,oferbonifcant,idfrio,pesable,escambio,stock,total,idcuerfac,desctociva,desctosiva,registro,idfuerzavta,codvalido,idcabeunifica,idprodpromo,idprodregalo,cada,entrega,internofin,idctavta,uniciva,unisiva,uniciva2,unisiva2,ivauni2,idenvase,idprodgenera,hojaactual,bondigitada,cantkilos,comprome,idope,idcuerpo
0,0,0,1100001197,"1104","SER FIME FORT. POTE 195GRS.",10.00,1,20,"1104",0.00,1100001197,0.00,0.195,0.000,1,15.292,12.638,19.036,15.732,19.036,15.732,0.000,0.000,21.000,"",33.040," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,190.36,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,190.360,157.320,190.360,157.320,33.040,1100000429,0,0,0,0.000,0,"00001","0000000001"
0,0,0,1100000036,"102","SER C/COLCHON DE FRUTAS X 190G",10.00,1,20,"102",0.00,1100000036,0.00,0.190,0.000,1,20.389,16.850,25.358,20.957,25.358,20.957,0.000,0.000,21.000,"",44.010," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,253.58,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,253.580,209.570,253.580,209.570,44.010,1100001535,0,0,0,0.000,0,"00001","0000000002"
0,0,0,1100000775,"993","YOGUR SER C/CEREAL POTE  165GS",10.00,1,20,"993",0.00,1100000775,0.00,0.165,0.000,1,20.389,16.850,25.382,20.977,25.382,20.977,0.000,0.000,21.000,"",44.050," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,253.82,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,253.820,209.770,253.820,209.770,44.050,1100000429,0,0,0,0.000,0,"00001","0000000003"
0,0,0,1100000929,"499","YOGUR SER COLCHON FRU-MOR C/CER 173G",10.00,1,20,"499",0.00,1100000929,0.00,0.173,0.000,1,22.299,18.429,27.762,22.944,27.762,22.944,0.000,0.000,21.000,"",48.180," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,277.62,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,277.620,229.440,277.620,229.440,48.180,1100001535,0,0,0,0.000,0,"00001","0000000004"
0,0,0,1100000026,"6130","YOGURISIMO C/CEREALES X 166GRS",12.00,1,20,"6130",0.00,1100000026,0.00,0.166,0.000,1,20.389,16.850,25.379,20.974,25.379,20.974,0.000,0.000,21.000,"",52.860," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,304.55,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,304.550,251.690,304.550,251.690,52.860,1100000429,0,0,0,0.000,0,"00001","0000000005"
0,0,0,1100000410,"6012","YOGUR FIRME FORTIF. C/H X 190G",16.00,1,20,"6012",0.00,1100000410,0.00,0.190,0.000,1,15.292,12.638,19.031,15.728,19.031,15.728,0.000,0.000,21.000,"",52.850," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,304.50,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,304.500,251.650,304.500,251.650,52.850,1100000429,0,0,0,0.000,0,"00001","0000000006"
0,0,0,1100000064,"5333","YOGURISIMO GO F. BOTELLITA X185GR",14.00,1,35,"5333",0.00,1100000064,0.00,0.190,0.000,1,17.192,14.208,21.405,17.690,21.405,17.690,0.000,0.000,21.000,"",52.010," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,299.67,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,299.670,247.660,299.670,247.660,52.010,1100001539,0,0,0,0.000,0,"00001","0000000007"
0,0,0,1100001071,"9332","YOGUR SER LIBRE FORT BOT  185GS",10.00,1,35,"9332",0.00,1100001071,0.00,0.200,0.000,1,17.829,14.735,22.176,18.327,22.176,18.327,0.000,0.000,21.000,"",38.490," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,221.76,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,221.760,183.270,221.760,183.270,38.490,1100001539,0,0,0,0.000,0,"00001","0000000008"
0,0,0,1100000079,"198","CHOC.CINDOR T.BRICK X 250CM.",12.00,1,24,"198",0.00,1100000079,0.00,0.250,0.000,1,20.389,16.850,25.377,20.973,25.377,20.973,0.000,0.000,21.000,"",52.850," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,304.52,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,304.520,251.670,304.520,251.670,52.850,0,0,0,0,0.000,0,"00001","0000000009"
0,0,0,1100000439,"448","LECHE LS ENT FORT ACD SACH  X1L",10.00,1,16,"448",0.00,1100000439,0.00,1.000,0.000,1,17.735,14.657,21.637,17.882,21.637,17.882,0.000,0.000,21.000,"",37.550," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,216.37,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,216.370,178.820,216.370,178.820,37.550,1100000428,0,0,0,0.000,0,"00002","0000000010"
0,0,0,1100001344,"491","LECHE LS ULT DESC FORT VIT X1L",10.00,1,16,"491",0.00,1100001344,0.00,1.000,0.000,1,17.735,14.657,21.637,17.882,21.637,17.882,0.000,0.000,21.000,"",37.550," ",1,0,0,1100000001,01-01-1900 00:00:00,0.000,0.000,1100000001,0,0,0.00,216.37,0,0.000,0.000,0,1100000001," ",0,0,0,0,0,0.000,0,216.370,178.820,216.370,178.820,37.550,1100000428,0,0,0,0.000,0,"00002","0000000011"
