18-07-2025 10:59:43 , Ope = 00001
18-07-2025 10:59:43 , Ope = 00002
18-07-2025 10:59:43 , Ope = 00003
18-07-2025 10:59:44 , Ope = 00004
18-07-2025 10:59:44 , Ope = 00005
18-07-2025 10:59:44 , Ope = 00006
18-07-2025 10:59:45 , Ope = 00007
18-07-2025 10:59:45 , Ope = 00008
18-07-2025 10:59:45 , Ope = 00009
18-07-2025 11:03:38 , Ope = 00001
18-07-2025 11:03:38 , Ope = 00002
18-07-2025 11:03:38 , Ope = 00003
18-07-2025 11:03:38 , Ope = 00004
18-07-2025 11:03:39 , Ope = 00005
18-07-2025 11:03:39 , Ope = 00006
18-07-2025 11:03:39 , Ope = 00007
18-07-2025 11:03:40 , Ope = 00008
18-07-2025 11:05:00 , Ope = 00001
18-07-2025 11:05:00 , Ope = 00002
18-07-2025 11:05:00 , Ope = 00003
18-07-2025 11:05:01 , Ope = 00004
18-07-2025 11:05:01 , Ope = 00005
18-07-2025 11:05:01 , Ope = 00006
18-07-2025 11:05:01 , Ope = 00007
18-07-2025 11:05:02 , Ope = 00008
18-07-2025 11:06:08 , Ope = 00001
18-07-2025 11:06:08 , Ope = 00002
18-07-2025 11:06:08 , Ope = 00003
18-07-2025 11:06:08 , Ope = 00004
18-07-2025 11:06:09 , Ope = 00005
18-07-2025 11:06:09 , Ope = 00006
18-07-2025 11:06:09 , Ope = 00007
18-07-2025 11:06:09 , Ope = 00008
18-07-2025 11:06:10 , Ope = 00009
