06-07-2021 08:37:10 , Ope = 00001
06-07-2021 08:37:13 , Ope = 00002
06-07-2021 08:37:13 , Ope = 00003
06-07-2021 08:44:09 , Ope = 00001
06-07-2021 08:44:09 , Ope = 00002
06-07-2021 08:44:09 , Ope = 00003
06-07-2021 08:48:12 , Ope = 00001
06-07-2021 08:48:12 , Ope = 00002
06-07-2021 08:48:12 , Ope = 00003
06-07-2021 08:50:19 , Ope = 00001
06-07-2021 08:50:19 , Ope = 00002
06-07-2021 08:50:19 , Ope = 00003
06-07-2021 08:57:21 , Ope = 00001
06-07-2021 08:57:21 , Ope = 00002
06-07-2021 08:57:21 , Ope = 00003
06-07-2021 09:03:58 , Ope = 00001
06-07-2021 09:03:58 , Ope = 00002
06-07-2021 09:03:58 , Ope = 00003
06-07-2021 09:05:28 , Ope = 00001
06-07-2021 09:05:28 , Ope = 00002
06-07-2021 09:05:28 , Ope = 00003
06-07-2021 09:06:53 , Ope = 00001
06-07-2021 09:06:53 , Ope = 00002
06-07-2021 09:06:53 , Ope = 00003
06-07-2021 09:12:48 , Ope = 00001
06-07-2021 09:12:48 , Ope = 00002
06-07-2021 09:12:48 , Ope = 00003
06-07-2021 09:15:56 , Ope = 00001
06-07-2021 09:15:56 , Ope = 00002
06-07-2021 09:15:56 , Ope = 00003
06-07-2021 09:17:57 , Ope = 00001
06-07-2021 09:17:57 , Ope = 00002
06-07-2021 09:40:19 , Ope = 00001
